initial_number_sheep,initial_number_wolves,grass_regrowth_time,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce
172,223,67,12,88,12,2
3,89,84,17,61,7,20
133,61,64,1,53,9,15
91,60,75,14,90,3,13
94,3,90,29,44,16,20
16,97,8,26,100,3,11
199,49,61,21,31,13,17
10,192,61,34,28,19,20
28,220,34,19,78,3,9
230,10,74,0,9,20,18
82,72,44,43,42,2,16
34,246,71,36,0,7,6
95,224,80,50,71,8,11
228,27,14,12,9,10,13
124,169,6,19,96,4,18
190,64,22,33,99,14,19
199,172,38,14,31,14,5
150,22,87,14,56,5,11
98,198,3,17,44,15,8
190,120,95,46,27,8,19
184,121,22,45,29,10,20
146,100,5,16,98,18,16
223,42,61,8,99,4,3
97,129,86,38,76,6,12
6,166,50,40,16,11,16
145,91,99,5,4,18,15
220,98,14,50,51,17,16
228,77,46,36,50,18,7
194,176,2,19,42,15,17
2,57,15,50,61,18,0
79,247,39,22,26,12,8
128,37,4,32,0,2,16
59,52,65,34,94,2,11
198,208,57,10,76,5,16
25,139,62,16,72,16,14
55,113,35,28,68,10,5
3,51,12,50,35,10,5
97,237,14,32,73,18,6
149,178,60,35,75,20,14
75,207,10,14,63,10,8
71,135,39,17,93,14,3
26,70,4,31,28,12,13
210,230,8,12,97,5,15
118,248,11,19,81,8,17
199,213,17,32,14,17,5
74,187,41,29,53,3,14
15,5,81,17,65,12,1
214,193,93,13,93,20,17
177,215,13,43,98,20,20
60,34,6,2,95,20,9
189,229,29,0,14,10,11
211,82,33,48,15,4,4
186,144,9,8,67,16,9
134,166,71,41,64,11,11
40,72,9,36,59,10,11
71,201,1,13,24,15,0
69,213,17,48,64,6,17
110,98,3,18,36,6,5
171,63,96,49,56,9,14
218,51,30,6,4,4,5
201,25,87,41,99,7,4
185,144,28,26,86,7,18
57,5,41,39,63,6,6
161,133,89,20,37,11,2
167,45,89,17,6,20,2
41,221,62,43,67,12,9
214,176,89,6,58,5,19
127,60,64,2,52,4,8
188,46,19,28,32,17,10
161,112,29,50,44,19,20
200,68,100,18,83,15,0
213,121,86,30,84,19,1
128,207,53,5,91,10,13
148,22,50,23,33,14,9
163,90,14,33,83,4,17
12,32,4,34,73,5,17
26,71,60,10,29,16,12
134,161,29,9,70,6,9
135,224,80,2,3,17,20
86,32,77,26,55,1,12
197,160,44,8,41,15,7
92,148,20,11,26,17,15
105,172,34,37,39,4,3
34,88,90,7,91,3,3
230,6,82,34,16,16,16
74,230,48,23,17,2,7
220,75,19,14,62,18,10
26,115,25,10,8,12,3
27,47,18,41,61,19,18
172,175,75,8,97,13,19
200,157,70,9,83,3,3
73,238,39,24,99,16,0
194,108,53,21,6,11,10
237,67,92,32,49,1,13
138,72,78,12,39,5,15
199,49,45,41,58,16,16
4,33,25,36,53,2,7
176,14,28,37,18,11,7
6,235,55,6,72,20,13
0,24,42,24,97,12,3
38,45,25,37,65,5,14
144,39,91,9,16,15,20
126,83,90,41,13,8,12
130,145,60,8,77,6,14
71,125,44,30,73,6,18
156,144,97,18,63,16,18
135,113,35,29,50,13,1
207,210,42,43,17,1,10
15,213,45,26,42,10,6
3,122,26,43,81,15,20
159,197,38,21,1,18,17
221,243,10,36,61,7,17
98,238,9,6,30,3,20
47,199,62,0,91,17,17
110,21,19,8,10,15,3
225,110,80,35,82,10,7
115,32,71,34,43,1,16
4,151,27,20,18,9,19
84,170,7,37,0,7,5
166,224,29,24,91,5,1
181,249,38,46,96,2,18
174,4,2,45,46,8,2
233,177,63,46,71,16,17
20,100,0,37,11,13,17
129,178,53,28,29,20,8
126,170,6,45,19,18,5
73,54,94,39,13,16,6
190,138,40,9,23,11,0
237,65,78,49,71,1,8
19,36,47,44,45,13,12
70,217,97,0,10,11,20
248,32,34,35,9,11,1
154,216,5,12,5,17,4
222,10,83,12,75,2,12
116,220,53,25,79,16,13
110,105,27,14,59,16,16
111,96,75,24,67,13,16
78,110,21,46,11,8,4
168,68,20,45,48,12,7
139,19,16,36,39,15,14
245,209,0,22,81,6,1
3,100,49,27,9,13,17
67,173,52,29,45,7,2
93,199,75,14,65,16,9
199,105,0,43,2,5,12
129,160,47,6,61,20,9
33,34,82,47,44,6,4
105,174,50,16,34,18,6
29,126,43,49,83,13,4
235,205,39,32,81,8,15
219,34,26,11,94,17,8
77,105,87,4,72,11,9
195,118,82,31,10,12,10
138,240,85,12,11,17,14
11,100,20,1,32,17,20
142,205,46,1,4,13,15
210,101,65,7,47,3,13
114,75,36,12,0,9,18
84,168,37,16,22,9,8
181,5,4,43,32,10,1
180,152,6,10,86,7,10
61,198,80,31,16,2,18
224,214,34,26,68,18,2
32,190,28,43,75,14,13
201,243,52,9,45,1,5
149,33,8,17,26,11,6
178,222,68,46,16,8,20
218,153,80,31,55,20,0
210,234,15,23,100,6,11
204,61,86,48,8,16,16
43,122,82,42,15,4,17
214,115,29,16,85,9,18
202,126,28,48,0,2,9
1,218,41,44,100,6,7
0,143,53,17,89,2,8
112,3,88,19,66,18,16
194,138,56,48,0,10,18
63,49,39,9,89,17,20
222,239,35,47,45,12,20
102,114,17,38,56,11,8
36,123,50,33,41,15,18
92,153,23,8,33,9,10
218,1,23,20,40,2,15
56,51,73,7,82,9,20
91,56,80,3,60,7,17
192,92,10,9,13,20,17
186,8,42,37,64,15,13
170,2,46,23,50,20,4
187,171,75,10,6,10,14
221,110,2,50,13,5,11
216,120,76,5,76,10,13
119,197,63,38,18,9,18
204,215,51,48,5,10,16
36,240,55,44,44,17,12
227,80,19,26,41,8,13
9,205,34,37,56,15,18
95,123,63,1,90,1,18
31,136,83,18,81,1,12
137,239,19,38,45,13,20
92,176,29,37,24,16,12
238,212,96,27,53,15,1
141,121,74,7,40,18,6
241,72,35,32,54,19,15
165,190,30,15,100,3,0
76,1,42,13,4,16,12
178,87,85,49,53,18,3
20,145,91,40,41,20,5
67,135,79,40,88,18,16
135,78,93,38,2,1,19
165,146,2,49,78,19,14
196,221,46,25,88,12,14
68,30,13,34,69,17,5
215,195,81,43,2,9,5
75,240,16,29,80,16,3
88,130,99,15,6,14,14
29,152,26,46,87,7,4
203,218,47,26,3,20,6
126,242,3,13,67,11,19
77,193,97,19,66,13,0
232,184,26,40,16,4,11
30,174,14,36,52,17,7
76,214,1,37,77,19,7
213,105,53,2,46,19,0
139,237,10,1,93,12,19
96,127,24,48,86,19,16
59,93,36,28,52,19,10
12,158,48,38,18,15,19
208,187,52,35,55,3,16
114,232,3,8,28,4,5
4,91,99,15,16,5,10
172,178,48,33,94,16,9
214,247,86,1,59,1,15
4,9,63,7,61,9,18
208,227,24,35,58,10,16
245,20,39,41,69,7,10
217,84,94,35,92,9,11
80,229,81,48,8,17,7
228,86,39,23,62,11,9
234,186,36,40,66,1,17
169,66,28,45,93,14,12
121,220,64,39,16,17,6
188,116,2,44,25,5,17
204,216,82,30,8,9,12
225,162,55,22,97,9,11
21,30,23,23,42,3,18
102,209,89,44,47,17,8
79,161,41,47,42,17,9
90,9,32,21,13,1,5
61,108,23,35,12,2,15
148,150,58,45,83,16,12
66,119,77,41,39,16,14
76,16,20,27,60,11,13
93,229,21,35,91,8,0
211,13,78,18,52,11,0
29,52,62,31,3,9,1
243,170,41,13,100,3,5
202,34,16,14,65,11,3
58,60,82,34,24,1,11
163,9,68,5,87,18,18
247,103,74,27,8,11,9
19,87,65,29,37,14,8
51,80,7,44,30,15,11
131,94,11,43,17,5,20
227,187,97,17,78,3,11
133,124,86,10,77,13,6
194,179,19,47,13,18,19
198,183,52,19,45,13,16
129,229,65,20,22,3,19
231,115,70,46,7,7,9
91,51,86,11,2,6,10
72,237,85,42,31,13,0
58,34,9,23,22,15,4
159,186,1,27,11,14,3
121,203,31,3,92,9,16
15,206,56,34,52,18,20
29,58,30,19,87,16,0
208,232,55,3,41,11,3
218,228,45,4,5,5,3
122,213,57,46,2,12,1
246,190,74,24,36,7,2
105,33,58,42,84,14,0
233,213,52,31,28,10,2
243,8,100,38,86,15,1
60,42,59,46,8,3,20
249,189,97,42,89,12,7
210,125,22,7,64,18,20
46,244,72,17,16,19,20
192,17,54,47,34,19,12
150,213,14,22,9,17,10
173,42,63,20,16,2,13
79,6,53,44,30,3,14
181,111,7,41,44,10,7
195,84,38,31,4,5,16
132,40,51,12,21,5,8
137,49,100,23,75,5,10
99,228,14,32,23,9,1
145,74,51,36,26,14,19
186,7,33,37,73,20,13
125,38,44,40,68,11,0
206,42,42,2,42,17,1
112,156,80,7,15,20,15
176,243,67,29,45,1,20
62,114,42,46,96,3,8
225,27,8,20,83,19,19
91,188,84,12,66,1,3
203,56,94,44,11,5,6
117,122,80,19,44,16,17
203,62,98,38,73,2,20
146,76,48,30,99,3,11
247,183,8,23,35,15,10
236,241,40,35,53,4,12
185,178,36,37,16,19,15
53,19,91,10,2,7,9
216,150,94,37,11,7,18
22,220,11,25,68,14,8
27,227,66,46,18,4,2
165,78,5,17,28,15,12
32,187,63,43,95,2,12
62,65,77,44,89,9,14
29,64,2,10,32,12,17
82,70,9,9,26,13,18
8,203,66,34,24,7,12
45,190,58,10,83,13,16
248,178,75,42,90,8,0
214,63,42,25,20,9,13
106,157,88,34,55,20,20
75,115,77,48,5,8,1
136,179,14,19,31,5,2
81,139,83,43,55,7,12
52,220,72,1,3,18,2
9,43,64,3,40,15,13
27,197,23,26,27,11,13
100,12,58,13,17,15,11
207,106,14,49,66,13,16
52,111,98,36,62,9,20
63,45,25,42,18,2,15
62,34,18,23,100,20,0
202,86,51,42,11,20,15
193,57,19,34,28,12,13
241,219,75,8,58,4,9
217,45,31,11,53,11,16
157,49,53,20,21,12,12
236,204,85,5,37,11,10
89,36,5,31,84,17,10
2,173,32,11,75,19,8
117,80,62,10,47,14,8
0,70,9,20,44,15,19
157,174,95,0,25,3,8
59,100,41,12,13,16,4
78,19,84,30,74,18,0
157,242,79,42,77,17,5
26,13,66,24,51,15,5
62,129,7,24,86,2,15
114,216,18,47,49,5,18
92,125,84,0,33,1,11
27,56,16,6,39,1,13
174,24,10,23,24,10,19
81,190,64,13,60,1,7
132,95,52,28,44,11,13
159,140,54,48,36,16,12
228,181,89,16,47,1,2
188,3,84,39,29,7,2
234,165,40,42,32,15,20
173,26,76,19,58,20,6
150,81,13,6,75,19,15
113,191,34,24,66,10,18
148,149,73,39,44,11,12
193,47,17,36,89,16,4
14,18,68,42,66,1,5
14,206,11,37,58,12,15
2,58,70,15,100,9,14
82,71,55,2,87,5,10
128,35,24,42,40,18,12
122,148,84,29,78,9,14
248,208,2,32,60,7,15
61,62,83,13,59,8,15
36,158,93,37,79,9,13
136,184,44,22,46,2,19
131,142,28,10,93,14,20
188,123,77,9,87,6,4
62,153,6,8,91,17,16
210,228,40,41,70,20,10
131,24,11,33,8,4,19
123,215,74,41,0,6,19
53,232,55,11,32,17,0
35,3,48,40,70,19,16
79,102,91,48,84,7,19
37,64,45,35,23,9,3
202,71,1,38,93,1,11
93,79,17,29,32,6,2
47,242,23,33,51,4,11
74,110,94,4,82,16,14
129,87,96,35,96,5,7
223,163,87,17,65,15,12
188,180,66,25,76,18,11
63,12,30,37,94,16,9
189,176,19,13,18,13,3
69,158,64,42,63,4,19
105,95,12,28,96,9,8
25,186,87,37,29,16,17
212,5,40,8,62,19,19
126,29,73,21,35,2,7
233,158,11,14,19,1,6
232,25,31,6,70,4,7
205,149,74,29,39,14,4
147,54,73,23,24,1,7
189,153,89,23,72,11,17
189,120,49,1,91,13,20
35,167,5,47,0,7,2
67,161,91,3,20,3,15
154,132,82,7,23,19,5
63,32,89,11,42,17,17
1,0,71,36,49,1,6
12,168,81,30,69,14,1
156,220,87,7,63,18,3
101,35,80,25,62,10,8
189,30,76,34,56,9,19
168,62,58,0,35,18,3
147,69,69,30,70,3,13
149,72,70,7,94,8,3
152,103,56,17,39,8,18
136,5,44,33,82,12,1
224,205,5,2,91,1,5
27,131,39,34,89,5,6
51,69,81,50,95,18,9
163,128,78,13,87,2,14
228,41,43,19,67,4,19
108,15,81,32,8,3,1
161,126,75,50,62,12,3
137,151,41,16,6,10,19
60,188,75,39,67,10,12
77,69,84,42,51,11,20
132,50,52,41,59,11,5
123,44,18,11,41,19,6
169,166,14,5,32,20,17
219,168,70,29,41,19,13
230,75,49,30,51,8,19
12,147,48,46,54,17,0
184,2,95,11,75,3,7
204,200,51,20,73,6,16
219,80,76,19,48,7,9
111,244,50,7,30,1,14
89,15,29,30,93,13,16
164,129,95,5,7,10,8
37,213,21,5,2,20,12
205,95,85,20,89,7,12
69,194,18,15,48,8,8
212,228,72,43,77,17,18
9,133,65,19,64,16,19
64,199,95,24,80,18,19
1,199,5,16,14,18,15
185,62,6,46,86,10,10
200,120,72,20,2,5,18
165,230,24,43,42,19,3
241,247,64,28,21,13,11
148,59,46,7,90,16,6
75,92,2,46,36,2,16
25,194,24,38,19,5,8
139,19,43,45,66,16,4
147,110,100,39,28,17,4
80,220,68,33,21,17,12
215,63,89,45,55,9,0
245,225,62,3,46,5,15
208,154,55,35,3,18,0
102,243,53,14,17,9,3
178,61,64,28,32,5,16
71,172,48,26,80,7,5
207,139,89,5,44,15,2
39,107,43,49,51,16,0
82,247,79,8,32,11,20
150,21,40,32,63,2,3
152,81,92,12,39,17,15
200,153,74,30,50,20,9
82,143,75,28,79,9,9
179,146,29,0,32,14,17
205,163,48,0,9,13,14
229,17,98,26,40,10,17
104,129,58,48,84,13,18
246,81,34,20,48,11,12
249,131,69,48,81,14,0
9,129,7,22,66,1,19
18,119,71,44,94,20,15
151,46,84,37,42,5,18
130,96,62,2,4,11,4
141,120,15,16,78,6,5
178,14,52,11,73,14,13
131,4,94,48,51,6,1
232,85,83,28,41,4,8
111,229,5,45,7,2,20
38,187,28,23,74,10,12
155,228,50,6,38,20,1
241,147,77,17,92,6,9
36,0,59,1,15,16,9
68,124,42,1,91,13,12
240,154,59,15,23,10,13
8,16,83,0,23,11,15
193,215,93,4,17,13,13
156,22,73,41,17,13,17
79,224,20,9,98,19,20
150,247,17,10,34,12,3
50,133,36,10,12,17,6
112,86,13,45,36,2,3
202,65,25,50,70,6,3
150,86,76,13,23,16,6
118,144,62,8,2,7,10
173,37,87,7,82,20,12
158,78,13,34,19,6,3
105,213,60,28,60,16,1
114,97,29,9,17,10,18
206,189,82,30,58,6,17
146,82,45,46,13,1,11
237,13,3,17,93,6,16
8,96,28,1,98,18,7
219,17,78,28,74,14,6
186,33,54,19,33,9,7
143,181,51,30,59,14,15
213,28,23,46,46,5,5
157,193,49,46,21,15,9
149,155,7,18,84,1,3
20,211,65,34,88,20,2
35,124,1,29,85,2,12
87,202,78,19,54,4,0
12,17,78,23,52,17,7
21,125,53,48,80,13,18
5,85,58,19,29,9,20
0,113,82,49,62,8,17
28,44,43,25,98,11,18
249,174,28,14,5,20,8
6,218,69,48,97,2,9
130,111,51,6,25,2,5
73,227,78,5,5,11,10
45,172,87,49,92,1,3
20,131,37,18,49,18,4
239,70,96,2,88,9,16
9,198,32,18,40,14,5
197,2,49,7,8,13,19
194,172,47,13,36,1,1
52,163,43,33,9,11,16
206,235,58,29,86,1,2
105,217,86,23,0,2,7
66,37,100,21,3,16,1
180,88,15,5,35,17,13
24,23,42,45,62,16,17
217,129,79,38,21,10,18
94,219,100,31,74,5,12
245,138,24,36,35,8,13
8,76,5,31,19,9,3
97,61,34,9,100,4,20
39,76,79,10,19,11,16
128,76,44,12,14,6,1
115,106,31,13,40,11,3
169,152,25,28,95,4,15
246,237,60,34,26,8,18
216,21,9,21,98,6,13
58,37,27,35,23,5,11
77,121,79,40,37,9,12
107,246,82,39,23,12,17
172,173,21,14,84,1,9
22,200,31,10,28,4,16
49,16,36,0,49,4,15
127,217,65,6,3,18,4
236,112,93,1,60,9,11
181,76,14,31,50,10,4
93,63,41,35,20,5,12
35,144,93,40,37,6,20
174,53,72,31,99,12,3
117,247,99,13,16,10,17
201,148,71,39,13,20,18
150,193,91,32,47,11,5
34,2,44,17,77,10,12
10,219,25,1,92,9,11
11,72,80,40,71,18,5
13,41,7,11,56,7,16
212,175,11,6,76,10,5
133,109,13,14,90,5,19
122,95,77,50,31,14,2
118,67,30,39,35,18,6
229,35,0,30,16,20,20
27,150,73,33,71,11,15
221,44,54,34,32,3,3
207,51,38,27,89,1,16
221,133,36,31,61,12,12
155,14,2,13,89,4,10
136,181,13,23,44,19,13
36,219,11,42,9,4,0
85,122,81,25,89,11,15
53,85,97,45,80,17,0
115,106,53,42,71,8,12
218,93,1,24,36,11,14
94,233,91,26,66,1,17
92,73,2,47,41,17,12
50,170,44,38,98,1,10
16,164,42,6,26,20,14
55,102,1,9,44,6,11
132,15,39,5,49,11,8
197,242,87,35,91,12,12
69,183,11,27,21,10,13
156,20,16,34,56,9,8
127,126,8,27,60,6,5
6,108,35,7,55,13,11
6,82,15,17,47,18,1
197,35,1,29,11,2,19
157,187,93,30,2,11,4
106,123,78,13,64,7,8
219,5,48,30,13,1,6
66,175,40,2,62,4,13
12,188,19,22,68,14,15
157,250,27,4,95,14,9
232,108,41,40,52,1,15
181,0,22,36,30,1,6
176,88,93,0,27,15,11
200,114,14,46,60,4,16
40,65,70,23,54,1,10
239,67,35,30,97,13,5
80,43,7,35,84,11,17
180,32,23,6,61,13,20
28,197,40,33,5,15,7
220,84,46,43,88,10,0
85,221,25,6,25,8,11
75,1,26,14,97,7,6
13,19,36,22,96,13,18
60,204,23,27,40,17,9
95,195,45,15,20,9,6
28,202,82,36,97,8,16
38,120,25,32,56,13,8
117,214,71,4,54,15,18
139,125,19,28,25,2,3
132,126,80,20,36,11,7
179,132,95,33,13,10,11
49,52,49,28,98,11,3
123,90,47,43,80,15,10
178,160,10,9,18,9,1
24,17,2,6,64,8,13
109,162,35,30,74,12,18
93,214,60,4,23,8,14
94,190,13,10,78,8,7
61,69,67,32,11,3,6
70,181,63,10,20,1,17
97,42,13,31,43,7,13
56,149,5,32,32,1,11
143,95,90,9,98,8,15
224,178,53,11,78,1,2
9,134,75,38,4,19,10
21,13,61,2,100,14,4
140,151,14,47,42,3,10
90,149,27,35,49,19,2
237,175,48,26,95,19,20
12,1,34,47,58,8,17
80,112,2,36,94,11,1
202,225,96,42,24,3,17
159,202,87,13,40,11,11
82,237,11,21,34,1,16
120,25,16,48,71,4,7
81,88,75,45,69,3,15
146,200,79,31,24,16,10
224,103,56,34,51,15,19
137,60,95,20,13,12,1
1,248,42,14,100,11,18
176,166,26,50,12,9,11
0,163,17,8,55,16,8
203,244,50,0,52,14,5
29,172,10,46,80,20,17
58,28,8,22,12,10,16
232,127,61,38,57,9,19
74,83,65,35,86,15,1
128,115,30,14,71,16,20
197,82,100,1,74,8,13
10,200,95,37,70,13,4
112,124,10,7,61,15,16
94,211,11,26,57,5,16
33,162,29,24,30,2,9
19,71,88,42,69,18,9
213,231,28,21,15,2,2
188,83,87,38,63,5,18
56,112,41,35,78,14,4
18,42,71,5,37,5,16
148,217,81,15,55,20,2
89,179,72,16,58,1,15
15,121,66,30,69,12,6
180,99,33,47,13,8,6
67,6,99,27,26,11,0
88,103,75,22,72,2,16
150,244,10,32,87,16,1
60,92,0,47,69,9,10
109,65,84,9,43,20,19
205,171,0,20,55,12,12
32,171,30,49,37,3,9
139,156,39,48,64,15,3
228,34,33,11,26,16,13
202,108,71,17,32,2,11
183,25,90,15,22,15,18
28,97,71,42,71,9,8
181,158,30,42,53,12,11
210,17,62,20,32,9,11
133,147,100,27,99,13,0
214,170,70,15,65,6,17
23,72,3,48,70,7,6
180,170,13,4,82,2,12
78,141,94,32,11,5,20
84,116,20,14,17,17,9
86,23,70,21,42,17,6
126,22,28,38,21,1,0
35,41,82,8,10,6,15
89,38,97,50,83,10,11
80,4,17,13,39,4,19
144,176,13,28,39,8,12
107,4,46,10,52,2,1
141,218,67,33,9,18,5
135,32,14,18,82,7,4
59,26,92,31,25,16,6
142,145,38,33,19,10,17
29,57,85,4,6,6,8
89,249,33,43,76,2,10
145,156,35,29,79,5,4
185,242,61,46,18,13,8
203,105,23,29,88,5,5
14,71,92,3,8,15,13
207,200,49,9,95,9,20
161,197,52,17,17,12,20
129,197,70,26,7,19,11
69,237,57,47,28,10,20
174,19,84,8,70,5,19
5,207,44,5,31,13,14
83,138,89,12,53,15,7
76,214,48,11,55,1,11
87,15,76,33,12,9,18
225,4,32,33,47,11,2
154,116,72,7,37,9,11
45,42,4,29,29,6,7
78,120,91,1,47,3,3
129,212,13,44,19,20,9
168,174,24,7,76,13,18
153,244,23,41,83,12,15
80,158,82,35,12,4,9
144,182,30,30,81,10,0
111,240,55,4,64,19,3
213,235,32,38,51,13,0
4,102,89,31,4,20,9
247,241,98,11,53,12,4
17,164,53,11,21,12,16
100,180,59,17,98,6,9
20,155,64,20,60,5,15
191,147,17,10,23,4,12
221,244,94,17,24,6,0
92,78,44,1,69,15,3
52,94,93,36,0,10,19
20,175,16,27,67,5,14
118,141,41,8,59,5,15
207,161,98,35,11,10,11
119,105,2,42,26,5,8
32,206,29,17,60,4,8
15,126,95,36,21,12,17
174,135,4,13,52,14,1
194,75,9,39,37,10,20
33,204,23,25,48,8,10
153,123,77,48,2,6,4
249,189,62,27,14,9,10
139,245,23,17,71,2,9
57,10,73,2,61,7,9
176,67,81,47,54,13,13
176,34,25,14,49,10,7
8,85,38,17,92,18,17
238,159,78,18,90,19,18
16,208,73,36,16,7,10
241,34,2,10,57,12,7
147,68,65,9,53,3,20
240,192,10,9,19,2,4
154,162,44,20,53,9,4
2,155,68,29,23,7,19
111,26,60,18,53,20,9
9,137,47,31,30,17,7
98,128,41,45,35,19,5
16,145,85,2,0,18,14
118,87,30,13,84,9,19
248,124,0,15,63,20,20
137,59,36,23,59,15,4
130,198,17,22,13,1,14
175,233,100,49,61,4,19
30,237,28,23,83,18,13
110,225,52,40,25,1,15
181,188,37,37,4,9,4
68,238,72,0,66,14,9
146,15,86,30,3,3,11
138,168,36,30,23,9,14
135,25,12,29,39,13,13
84,80,74,24,8,1,1
95,178,5,45,6,15,19
92,243,85,14,59,10,12
193,220,11,30,14,5,5
220,0,7,19,73,20,20
107,153,59,2,39,10,18
167,76,33,48,55,8,12
41,222,17,6,20,12,9
143,183,75,31,70,6,1
149,191,31,50,54,16,19
97,153,42,17,96,11,7
144,124,64,50,20,20,7
213,240,38,47,46,3,9
21,180,73,6,39,10,2
138,90,98,30,91,12,13
120,62,99,41,92,20,17
158,120,40,22,95,9,16
103,120,52,20,87,10,4
234,148,31,48,5,8,11
29,112,88,10,99,11,0
139,154,54,4,99,5,16
110,250,68,25,37,1,2
240,72,36,6,100,7,12
189,18,90,36,66,1,17
13,5,87,19,16,20,16
205,13,84,9,5,9,2
142,148,54,41,27,11,18
161,104,7,32,85,18,7
216,133,61,49,10,8,6
88,244,6,10,98,5,1
11,173,100,30,60,4,6
43,243,25,4,10,14,6
39,211,52,20,46,14,3
47,121,80,40,53,18,9
148,45,24,41,57,8,19
91,51,46,43,57,20,16
50,125,77,24,49,11,16
201,243,0,47,34,18,8
152,136,57,43,45,4,16
15,0,11,1,29,9,15
228,205,97,45,5,18,13
16,25,73,34,20,18,10
157,19,41,20,73,14,18
218,48,4,22,10,4,16
241,97,21,27,12,15,1
242,56,72,27,50,3,0
240,4,67,45,40,18,13
83,190,5,43,52,18,3
1,30,12,46,78,14,0
192,214,64,32,92,5,0
13,154,92,26,12,12,16
43,30,45,11,7,19,11
52,206,100,20,42,20,11
207,93,86,33,11,8,1
249,29,54,40,61,7,15
55,153,11,44,11,4,4
154,137,96,47,62,12,12
179,155,36,7,59,19,6
246,15,79,2,46,8,0
163,173,95,50,81,9,17
61,147,16,43,0,16,19
29,69,76,47,71,12,18
109,97,43,34,82,3,18
152,83,54,12,99,14,14
155,23,62,49,80,2,18
42,19,24,21,89,16,6
225,76,65,10,72,11,20
88,141,64,43,83,16,11
172,53,97,4,4,5,20
227,110,73,3,41,13,9
157,239,0,46,32,19,11
111,144,33,21,28,6,16
24,3,23,8,6,1,15
17,176,74,11,41,15,6
46,131,91,27,15,10,11
170,213,1,45,25,8,10
205,94,51,6,4,4,15
20,203,38,35,29,8,15
146,195,5,33,86,16,19
173,20,98,44,84,16,12
165,166,10,12,29,12,9
216,201,10,9,40,9,2
116,112,29,31,81,2,2
230,135,68,33,43,5,20
21,39,89,40,37,2,1
60,240,72,27,95,14,12
195,175,22,43,44,11,2
60,138,51,18,45,12,14
2,71,68,4,82,1,17
65,230,64,18,44,6,11
229,26,24,30,90,10,9
207,24,55,46,85,10,1
170,194,32,26,99,1,14
150,18,8,26,12,9,19
29,237,34,22,56,18,7
222,93,31,28,39,20,8
179,154,3,0,34,11,9
155,90,73,3,66,10,13
46,163,90,10,22,8,12
206,163,3,47,65,8,11
60,164,43,17,2,1,9
237,250,98,31,86,18,10
215,21,80,10,72,13,4
96,16,52,30,51,1,10
31,59,27,29,84,19,12
210,131,26,32,14,6,2
200,75,10,4,7,6,2
115,153,11,17,46,3,3
10,161,49,45,27,14,19
87,186,23,27,22,4,11
130,192,49,1,88,17,6
73,60,56,22,91,19,0
68,151,65,38,44,19,11
47,54,3,21,61,14,10
246,141,72,31,24,17,19
145,157,54,49,91,2,4
40,32,14,3,34,18,4
183,3,77,11,54,18,2
108,97,70,2,0,4,5
149,75,38,22,76,17,14
0,149,75,9,48,13,11
105,227,38,22,50,1,13
236,192,92,16,43,3,3
72,13,34,42,11,6,1
93,206,79,47,4,20,12
229,101,52,45,97,20,0
32,213,86,50,21,15,12
82,51,67,30,13,20,20
91,98,2,16,13,15,19
112,25,55,28,28,17,13
33,88,73,31,66,17,6
133,45,49,9,6,11,2
119,198,33,3,0,6,17
214,20,88,11,52,10,9
101,37,88,18,83,2,18
140,37,93,38,30,9,19
227,98,71,0,67,10,19
30,21,48,45,10,14,14
84,114,8,34,17,10,9
141,90,24,12,6,12,4
12,30,61,46,72,2,15
173,15,87,8,34,8,20
52,115,20,13,7,8,12
150,136,76,5,63,20,8
153,172,90,41,31,12,7
0,221,10,8,16,15,9
138,248,59,0,54,20,15
137,164,25,19,87,10,3
135,191,37,28,39,12,1
8,80,14,26,28,5,17
82,91,97,5,53,1,20
199,53,59,22,100,17,4
87,140,78,46,23,19,20
47,246,57,17,20,14,14
244,6,84,30,7,14,8
78,73,66,46,50,13,9
51,165,18,21,15,20,16
24,126,79,0,6,6,11
84,135,5,45,15,10,10
241,132,79,1,93,8,7
18,189,94,40,71,17,4
134,232,46,16,0,17,13
40,7,16,38,0,8,13
54,247,36,12,99,15,3
199,154,86,3,82,19,15
71,44,59,1,26,15,10
239,55,85,50,100,19,3
110,194,99,24,90,19,19
132,131,74,39,28,18,19
237,101,94,6,30,18,13
39,6,69,40,82,20,0
74,14,13,19,26,9,8
218,87,87,21,21,2,2
128,67,48,31,92,1,19
198,62,37,47,62,1,5
223,25,4,12,74,20,13
41,180,12,23,38,17,11
148,158,62,22,32,7,11
26,5,7,35,51,17,20
124,187,89,11,41,17,2
235,37,32,3,85,4,12
13,138,6,6,86,7,12
123,230,17,45,7,10,13
226,127,42,45,37,4,7
157,219,55,33,33,14,14
155,138,95,47,47,17,8
31,238,43,19,92,19,2
232,248,17,18,23,1,0
4,162,59,22,58,1,2
157,10,83,44,26,13,0
30,25,97,34,40,17,4
63,179,58,38,43,11,14
151,14,94,11,75,18,19
204,166,22,46,26,15,10
154,85,84,40,13,19,4
46,89,36,40,17,2,2
87,168,78,20,51,5,11
52,32,67,34,64,11,3
7,40,46,35,60,12,6
5,197,0,16,64,13,4
209,207,18,29,41,8,13
232,121,33,13,40,20,15
240,240,21,47,95,16,16
237,58,73,49,77,12,15
10,115,40,8,31,7,15
74,197,31,48,48,4,7
154,149,29,46,97,1,11
160,90,6,27,5,7,0
141,240,53,46,59,7,20
51,60,29,47,42,15,9
