initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce,grass_regrowth
108,121,21,95,19,10,5
53,178,47,98,13,10,17
21,44,17,47,10,4,27
40,143,47,58,19,13,4
247,188,4,23,15,16,65
42,101,38,41,18,10,21
200,5,35,40,19,6,74
9,211,15,9,3,1,3
28,219,36,10,11,11,88
128,143,27,68,8,3,94
56,89,7,17,6,17,44
169,23,44,75,19,1,21
35,237,30,83,16,2,74
32,17,41,68,4,19,89
137,99,48,28,6,7,60
10,157,50,49,17,1,85
231,162,44,50,9,16,81
77,169,43,93,14,14,71
234,216,21,76,20,14,90
163,57,28,55,6,13,49
126,32,4,95,8,17,3
101,54,27,27,17,16,79
29,124,39,30,16,6,48
14,165,26,53,1,15,78
131,190,7,56,6,8,76
72,34,44,31,6,6,100
197,5,26,4,5,6,85
119,120,27,29,4,1,32
64,66,26,64,18,15,5
160,76,46,47,8,8,45
83,164,26,84,19,11,68
34,197,1,65,20,19,68
81,212,31,60,14,12,13
176,65,24,58,15,2,89
145,169,27,3,18,16,54
234,5,27,60,11,14,2
122,34,4,87,6,8,87
218,35,16,57,15,19,99
37,219,35,36,4,7,9
117,175,9,77,7,6,47
249,215,41,26,8,6,19
140,238,27,60,15,4,11
123,52,3,5,9,12,1
28,186,45,78,5,13,60
166,83,25,17,8,3,49
208,248,10,46,8,7,65
124,230,41,22,16,19,34
111,139,34,60,12,6,86
128,216,48,67,15,14,96
161,12,0,54,11,17,64
183,232,45,2,19,3,34
33,15,41,92,4,3,87
74,146,10,26,6,4,6
22,125,20,3,14,3,44
157,28,31,37,19,11,3
211,214,19,67,10,16,95
30,208,25,78,7,14,95
78,41,26,31,7,20,23
166,249,25,78,6,19,75
188,233,48,22,17,5,25
87,133,36,36,16,8,22
86,230,19,43,12,10,17
194,128,45,97,17,6,20
226,104,8,90,11,1,27
17,80,32,85,2,7,59
204,199,22,46,10,15,6
37,119,37,15,2,2,95
140,96,24,97,16,3,64
142,93,26,10,12,10,3
223,36,32,53,16,15,54
79,140,24,28,19,5,58
191,107,44,19,11,2,34
77,218,5,33,3,5,83
58,161,50,3,12,17,38
114,100,37,49,17,8,26
43,125,40,49,2,2,35
181,105,11,46,17,8,82
24,164,44,86,3,17,46
71,228,12,62,4,16,86
229,248,50,34,17,0,59
237,173,17,78,11,7,62
143,173,24,49,16,19,7
141,99,39,55,13,3,95
147,212,9,59,17,12,67
104,76,15,50,11,0,66
179,43,44,99,17,7,26
126,218,10,93,6,1,56
117,23,45,45,13,11,43
40,185,12,85,3,0,14
127,55,23,56,4,2,30
167,124,9,16,7,8,75
246,64,38,34,7,16,73
197,5,45,30,9,20,96
102,148,21,9,16,10,15
186,44,5,24,20,3,24
120,85,24,22,17,15,32
197,238,14,12,12,7,96
142,170,32,21,1,1,38
146,248,28,84,4,4,0
62,242,28,76,9,11,100
6,94,47,91,10,13,26
22,221,43,61,4,19,48
95,76,17,9,8,17,34
241,50,45,75,10,4,3
140,190,5,11,19,20,92
151,158,27,0,12,11,41
112,221,44,92,11,10,32
249,200,32,3,13,11,85
241,124,20,87,7,10,34
167,23,5,46,6,18,21
232,214,49,99,12,18,15
138,88,13,37,8,17,19
181,218,47,90,4,3,35
213,115,20,47,18,12,26
203,152,14,92,9,3,52
139,88,18,25,19,6,68
241,80,43,100,2,18,46
136,177,11,86,9,8,93
205,217,39,97,4,10,37
199,143,24,79,6,12,92
109,227,7,14,13,16,29
168,138,24,75,6,5,54
140,162,35,69,2,19,3
10,200,33,78,16,13,100
54,199,16,46,20,11,42
175,29,25,84,7,13,83
39,71,49,38,7,4,50
79,203,15,29,11,5,59
46,52,26,62,13,17,83
139,2,8,51,2,10,81
67,155,28,8,19,12,87
3,85,45,89,14,3,33
141,143,41,72,16,4,94
52,13,49,35,10,13,16
223,147,27,40,7,14,48
123,77,47,67,6,15,17
26,119,27,0,7,14,33
124,109,26,32,10,7,54
97,31,33,62,2,12,25
177,249,14,17,18,1,100
55,54,13,28,12,4,64
66,125,16,37,14,7,74
60,147,23,75,5,3,36
245,116,7,27,11,7,50
156,119,44,93,16,10,21
179,108,5,31,2,10,32
240,80,20,42,12,4,61
164,130,14,72,3,3,20
4,93,29,1,8,13,87
6,36,36,23,18,10,19
195,68,46,10,7,19,23
20,154,18,89,5,11,65
16,159,21,97,5,8,13
228,69,2,30,19,20,97
127,80,24,65,5,15,55
232,6,24,89,8,13,36
213,116,40,79,7,19,81
206,19,10,28,17,13,65
216,34,1,37,1,15,1
6,43,26,52,9,6,66
28,169,13,33,16,4,3
66,211,38,52,17,5,24
74,225,0,62,6,11,7
14,182,22,51,8,16,26
51,40,18,24,15,11,18
214,1,33,93,16,12,76
66,25,33,83,17,3,81
21,93,39,55,15,14,21
2,241,9,5,15,1,1
30,162,28,37,2,4,13
41,154,45,81,17,5,12
80,84,17,90,10,19,69
8,75,30,95,19,14,91
1,5,18,70,20,18,84
26,125,43,78,4,16,68
225,113,43,11,19,7,10
156,72,27,33,19,15,37
32,198,22,96,11,6,25
225,42,21,13,8,16,54
209,89,22,49,11,7,17
180,92,5,61,4,7,43
88,12,39,39,2,9,14
41,146,31,96,7,6,89
223,69,40,53,2,14,37
207,83,49,69,10,6,85
230,240,6,28,5,2,26
59,94,42,25,16,2,98
25,16,45,69,6,5,68
132,2,22,75,19,16,69
10,37,45,9,14,12,98
141,7,1,89,14,4,69
106,241,36,55,7,4,81
1,2,27,61,15,19,57
86,93,38,62,3,2,85
60,239,5,14,8,0,60
222,157,30,45,7,11,56
166,14,48,55,2,1,53
141,51,39,74,15,6,2
32,223,13,3,13,18,5
187,159,7,71,15,5,0
178,112,43,80,11,5,68
24,188,4,30,15,14,30
81,43,32,18,13,13,31
225,26,43,83,7,3,22
29,241,42,30,2,18,47
202,41,21,21,7,12,66
129,113,46,6,20,2,20
20,93,37,69,1,10,17
192,233,42,69,11,15,23
15,213,8,16,2,18,83
234,222,28,41,8,12,80
43,27,25,45,18,2,26
83,100,27,19,15,1,49
227,158,22,18,3,14,94
148,52,19,39,17,3,64
65,54,1,39,18,6,60
110,80,24,66,3,2,22
148,194,35,18,18,13,70
51,162,38,1,10,12,80
51,20,43,61,7,17,33
57,15,30,93,11,16,75
96,195,40,5,4,13,60
21,208,0,46,14,4,83
48,170,19,75,10,1,43
23,61,28,41,20,15,9
70,130,30,62,10,4,88
180,185,13,21,16,12,32
52,209,38,47,2,3,51
23,187,36,46,8,11,32
144,154,45,34,4,17,100
88,58,30,45,8,19,14
151,26,33,2,13,13,73
84,209,36,4,3,15,57
64,114,17,74,12,16,3
166,109,26,43,14,18,78
5,112,17,48,10,19,45
192,214,9,86,7,1,51
10,194,35,68,15,0,73
125,181,9,87,9,16,90
169,84,42,75,5,14,90
55,137,13,17,9,6,10
104,83,49,97,16,15,15
162,26,39,45,8,1,16
97,9,30,41,5,0,15
128,185,24,4,2,14,85
221,219,38,50,15,7,23
74,126,22,66,18,9,2
22,129,20,47,16,9,13
113,71,4,89,14,5,31
132,114,34,43,2,18,91
47,105,32,47,7,3,21
95,244,2,68,13,4,13
23,23,22,62,4,9,6
53,57,36,34,17,3,83
122,229,39,16,19,16,22
61,226,27,82,10,17,24
231,227,44,52,11,1,94
163,214,46,30,17,4,43
245,141,11,11,15,18,13
148,128,9,85,13,18,98
173,215,13,35,15,16,56
144,200,50,20,5,19,42
135,234,34,21,11,11,50
237,208,20,96,20,1,97
87,237,38,21,2,10,15
39,31,28,80,6,20,52
181,58,50,30,9,5,85
250,131,26,4,11,18,5
174,211,7,94,5,7,21
165,60,44,87,10,2,70
20,232,32,69,12,5,5
240,51,26,68,16,6,10
220,51,4,20,18,5,72
31,188,33,43,15,18,6
191,205,15,7,6,12,81
242,222,24,9,7,1,52
63,9,3,42,13,16,94
73,202,13,12,13,16,27
149,207,46,11,12,18,79
182,230,35,92,19,12,17
184,168,36,6,20,5,7
10,81,33,80,8,1,4
189,108,16,91,2,19,72
223,92,23,15,9,17,61
185,38,29,48,16,10,26
169,128,4,10,17,11,11
142,33,15,11,3,10,52
157,18,13,77,16,5,21
195,227,25,11,8,16,90
195,105,14,54,10,8,45
152,140,39,72,14,5,39
96,249,49,83,5,10,28
86,203,10,16,19,19,46
139,198,6,56,15,19,51
233,62,35,78,18,4,96
173,236,41,69,12,16,86
39,12,10,44,8,13,43
248,32,16,54,7,8,38
230,224,27,25,14,13,67
49,195,24,97,2,20,7
125,171,13,22,5,5,43
232,208,3,49,9,5,27
183,183,33,12,16,14,96
10,172,41,93,14,3,75
233,1,30,95,15,5,4
208,247,12,55,15,16,60
8,93,13,58,2,18,11
53,126,21,40,8,15,14
201,102,34,93,9,14,3
135,225,31,54,9,19,12
42,20,20,74,11,16,70
184,129,25,5,15,19,67
202,53,14,31,12,5,64
236,42,15,79,4,10,87
49,2,5,50,2,16,34
12,164,37,21,15,18,0
76,162,5,67,11,12,20
107,71,36,91,19,2,82
105,55,0,62,4,12,59
144,184,26,10,18,15,18
9,38,39,66,8,15,77
175,70,11,87,6,9,60
211,166,4,90,2,8,9
53,160,27,19,16,13,95
49,3,50,0,9,0,31
209,90,10,43,13,17,98
46,194,23,87,5,7,43
154,14,2,62,17,10,100
191,119,23,65,7,8,24
87,27,1,40,12,5,16
64,77,31,74,5,3,79
43,141,44,65,3,19,12
7,236,6,54,14,19,41
41,13,38,82,3,7,78
196,84,15,69,13,4,64
110,7,42,5,4,15,52
160,33,38,80,6,8,26
195,14,40,44,10,17,90
99,80,4,87,10,9,49
210,149,37,78,1,9,40
103,235,16,21,2,19,39
158,55,43,78,3,8,41
179,215,41,6,11,4,38
151,110,34,35,4,17,78
204,130,25,7,10,0,19
238,198,26,1,11,10,66
141,212,44,14,12,14,65
204,105,17,85,17,19,48
166,115,23,71,2,20,81
114,151,34,35,15,8,75
156,78,49,68,11,5,4
184,144,30,80,8,1,69
121,118,43,46,14,10,94
59,229,15,87,12,14,52
26,81,29,98,13,14,73
159,148,38,17,19,16,84
14,207,49,80,11,18,87
142,71,5,12,9,0,4
164,135,26,29,18,17,7
84,7,14,77,15,6,32
156,141,26,89,18,5,91
243,22,26,57,7,12,39
218,169,25,80,18,2,59
55,203,29,68,10,9,44
101,43,33,100,11,15,80
145,169,41,53,6,16,77
66,90,36,16,10,13,97
68,60,17,34,2,14,35
146,103,48,20,14,11,91
222,222,13,41,8,5,35
67,34,34,65,10,20,75
83,42,41,34,12,11,51
40,98,46,13,6,14,85
88,171,31,27,14,4,62
79,37,45,12,13,6,69
38,190,21,100,12,6,33
175,100,30,11,3,12,1
185,243,19,39,12,16,42
37,191,23,67,6,14,24
223,29,49,39,19,19,88
39,235,30,3,17,13,27
133,63,14,17,9,3,62
85,236,47,46,7,14,97
47,153,8,54,17,12,4
212,235,0,31,15,11,1
177,45,5,54,18,15,41
56,122,20,72,7,10,9
47,76,5,46,2,12,16
20,234,14,98,4,18,78
28,197,5,63,18,5,33
67,160,1,35,4,17,16
161,238,38,0,9,6,84
23,66,48,38,6,15,49
188,135,31,34,3,8,36
132,129,18,80,18,11,71
198,66,44,82,2,7,58
187,101,2,14,7,1,35
162,67,15,16,7,16,62
236,42,28,77,2,11,44
203,175,0,43,12,4,69
149,222,43,75,4,0,2
34,128,38,94,9,18,84
229,147,7,42,17,8,42
210,70,21,95,10,1,81
227,225,12,11,8,5,61
116,62,45,63,20,4,24
24,176,18,14,20,19,45
69,236,20,5,12,19,71
128,192,33,5,17,9,69
7,203,46,85,12,18,15
127,199,2,62,17,5,20
156,223,5,64,10,10,95
51,129,48,33,8,8,21
139,118,31,1,14,8,22
23,116,5,44,18,1,12
148,136,49,73,16,1,1
105,158,24,54,3,20,6
158,95,12,29,13,15,88
15,175,31,78,2,5,7
52,128,23,80,1,19,55
219,183,47,87,19,18,88
211,126,49,56,12,16,23
181,72,48,84,7,2,34
239,51,39,1,18,11,55
191,166,8,32,19,3,20
159,9,2,6,15,5,79
61,33,44,54,8,10,29
206,223,17,4,2,3,14
55,40,48,54,8,14,26
35,136,24,0,12,4,59
83,3,48,81,17,19,60
140,54,43,89,15,3,27
116,37,9,93,18,5,23
33,7,45,0,16,6,76
248,120,0,20,6,7,47
245,166,7,47,19,10,5
244,235,3,17,15,3,87
99,35,17,46,4,15,8
84,230,11,20,14,6,91
230,247,35,66,3,16,8
195,144,22,43,10,4,67
244,107,14,99,14,8,73
57,209,31,84,14,14,20
222,61,48,37,18,1,66
153,142,46,78,7,16,63
235,18,23,1,13,11,10
156,85,47,22,19,4,34
160,228,12,26,10,17,30
170,24,44,95,1,2,50
230,117,2,38,13,15,27
46,238,38,57,16,13,1
144,127,36,56,4,3,85
223,71,49,83,16,5,18
41,16,22,35,13,4,69
243,78,13,30,4,8,33
238,85,18,10,9,14,42
248,10,40,42,15,6,73
58,46,49,6,9,2,38
24,8,1,59,7,5,52
8,175,5,71,1,7,89
143,158,44,32,9,2,4
191,110,16,21,10,17,7
186,36,6,91,11,11,26
160,223,19,47,19,6,61
155,245,8,79,2,1,52
169,211,16,66,19,3,42
220,238,28,11,13,3,36
4,232,19,73,16,3,97
84,2,3,42,9,9,19
98,129,19,40,12,4,94
32,150,41,97,3,13,39
237,67,35,42,10,1,20
17,214,44,12,17,12,59
228,78,28,16,18,19,74
200,118,7,31,16,9,16
34,103,5,71,15,7,88
34,110,33,29,15,6,8
78,56,21,87,15,1,41
155,155,26,38,16,12,65
169,55,41,79,15,3,31
68,236,1,13,16,19,25
135,129,17,86,16,10,43
94,162,36,40,20,13,30
74,22,30,75,7,13,11
59,70,36,78,13,3,37
150,233,44,19,9,16,75
151,165,48,82,9,13,42
160,90,13,67,5,2,50
244,91,42,69,19,11,84
211,39,18,87,13,18,83
123,102,33,91,16,2,31
10,19,10,50,2,9,21
177,73,12,59,1,4,61
190,115,21,19,17,13,14
123,86,37,40,6,2,70
105,7,44,65,6,17,57
186,57,23,6,20,17,1
219,199,47,0,18,9,14
157,63,34,15,5,0,64
22,126,17,46,12,12,67
246,227,21,79,3,12,56
140,35,1,14,19,8,63
247,50,28,93,10,15,27
113,50,26,67,13,10,88
41,181,19,60,19,3,73
40,54,31,2,19,9,0
239,187,2,40,12,10,11
223,111,17,82,15,2,57
161,73,25,16,9,18,31
22,234,48,93,10,7,26
43,192,20,81,1,18,51
24,194,34,95,8,11,73
30,54,16,17,13,19,15
64,196,43,71,15,0,43
51,112,47,79,8,16,85
127,198,38,15,9,3,73
245,48,21,78,14,12,75
226,136,33,54,4,18,94
189,201,9,39,4,13,29
228,90,37,70,18,13,13
17,3,30,97,4,5,77
3,223,25,11,19,13,73
226,145,31,48,2,6,96
5,22,49,27,3,7,1
72,214,12,85,3,19,60
98,150,47,78,8,11,29
206,211,14,72,4,5,95
178,44,19,16,14,6,15
210,246,26,21,4,2,79
168,131,5,48,5,10,69
167,173,28,72,3,5,62
223,63,15,61,13,6,14
134,3,45,39,5,16,52
12,72,50,46,7,18,8
234,155,41,7,4,7,31
0,21,33,66,7,19,48
178,208,22,50,12,4,81
5,169,29,77,12,12,50
20,194,21,38,7,8,64
7,92,3,89,11,1,89
237,44,38,81,3,2,1
113,35,3,48,14,19,27
94,167,12,15,17,8,76
216,93,23,35,10,12,62
246,61,26,24,8,10,39
249,78,36,32,12,12,71
146,97,38,42,17,16,7
124,5,10,84,4,5,62
105,161,45,16,5,4,2
109,160,14,39,9,2,100
224,83,12,17,9,13,72
3,87,33,75,11,4,38
29,154,25,36,16,15,50
123,212,0,23,17,12,88
241,156,41,23,6,16,92
72,218,27,37,14,18,24
65,158,29,93,3,15,7
219,142,11,85,16,12,32
5,211,7,36,11,12,6
153,138,42,72,13,4,82
105,82,29,47,15,8,75
143,167,25,18,14,0,97
46,28,35,27,11,6,53
174,95,41,88,19,5,50
172,36,20,72,7,19,39
53,117,23,6,1,16,3
196,238,43,58,13,2,44
178,249,39,83,2,15,62
75,140,43,42,12,2,44
133,49,14,55,7,13,84
174,105,35,71,15,0,86
89,182,5,16,17,4,20
132,232,41,39,13,7,29
106,199,35,93,9,10,90
236,38,3,35,7,10,65
172,72,5,53,17,18,46
151,50,30,10,15,18,20
249,213,5,95,14,17,63
74,23,9,72,11,0,89
152,218,45,65,2,3,66
232,190,34,53,2,15,77
87,185,40,53,18,12,42
13,66,28,20,20,3,39
8,141,2,50,19,4,76
30,222,41,16,14,8,55
202,214,16,3,2,2,15
48,3,3,28,10,16,47
227,85,1,74,15,4,92
172,171,2,2,3,10,73
91,5,15,50,16,2,76
160,15,26,2,5,5,100
240,226,29,86,13,12,54
59,48,35,81,13,1,66
6,111,37,4,6,7,18
67,57,11,4,9,11,58
225,184,24,64,10,10,18
15,124,37,13,10,5,27
89,77,43,30,20,12,50
210,229,18,79,4,9,5
131,28,45,93,8,17,74
68,123,23,4,6,12,77
243,182,6,19,3,9,48
96,131,49,35,9,16,46
176,20,19,1,6,13,66
150,143,17,81,17,17,50
125,129,16,10,5,11,66
124,242,39,36,3,7,80
64,108,30,61,15,3,86
47,109,44,34,13,11,99
193,2,32,29,16,5,42
67,49,17,38,2,6,58
28,159,20,95,11,5,51
94,113,5,14,18,13,85
109,217,3,93,14,18,56
82,236,12,61,3,15,29
238,116,13,88,11,9,55
136,55,26,39,13,16,91
1,147,1,91,14,19,42
201,168,38,13,19,10,3
125,82,9,97,11,16,10
104,172,50,65,17,1,29
22,108,16,18,17,19,72
84,85,4,85,2,20,66
153,48,14,51,9,14,63
227,197,8,3,17,6,6
68,181,25,62,6,14,15
210,136,46,17,18,11,74
9,224,9,96,5,0,7
1,140,2,21,9,16,72
213,183,10,27,5,1,66
109,233,3,81,12,13,17
26,224,8,10,19,12,77
229,114,41,51,8,8,53
116,66,47,82,17,10,93
214,204,32,65,13,19,94
42,105,24,37,15,7,43
116,87,9,53,2,7,95
28,31,23,2,8,13,63
242,11,49,6,20,11,50
56,240,7,7,17,4,12
72,233,34,20,16,19,65
119,247,8,64,6,6,9
63,204,31,14,14,12,96
238,74,31,98,19,16,35
30,65,20,49,3,0,7
70,139,27,67,8,6,60
138,213,3,89,4,8,46
229,237,30,74,17,4,24
7,119,1,54,7,19,68
181,137,40,47,7,17,59
132,28,33,76,1,3,4
243,199,7,53,14,8,57
94,118,37,97,10,13,86
162,7,20,56,15,1,32
44,143,43,38,13,18,56
248,126,10,56,4,17,97
6,242,19,80,6,16,86
192,19,49,29,13,17,81
171,146,29,61,5,7,30
174,107,49,23,11,16,39
168,216,11,35,18,6,75
29,164,11,50,5,9,60
66,241,14,89,6,12,16
135,188,24,14,20,11,8
16,127,36,14,1,10,0
219,219,9,64,5,14,92
219,171,7,82,9,1,5
53,67,15,19,2,4,84
49,44,30,87,5,5,91
180,28,11,48,15,3,31
127,147,49,74,11,5,35
50,241,23,24,16,1,84
112,182,11,53,10,4,64
75,36,50,36,12,9,74
144,195,32,22,12,18,23
23,219,21,83,12,14,82
176,241,23,31,17,8,75
178,151,1,63,3,1,25
227,28,41,26,17,9,78
155,176,37,84,10,0,50
60,204,23,88,16,3,22
148,38,15,52,3,5,43
54,136,24,1,1,17,76
108,224,32,36,2,3,44
75,127,25,20,7,1,98
11,54,28,34,17,11,95
4,153,29,33,3,2,68
156,62,37,27,6,4,1
229,247,46,38,11,14,88
118,86,13,86,11,14,54
102,152,30,98,5,17,50
96,139,24,31,16,14,87
218,123,31,18,14,14,67
140,244,16,77,17,16,66
207,14,8,8,16,9,51
148,49,10,49,19,8,36
59,155,9,4,14,2,55
60,44,27,69,9,7,76
60,35,30,9,2,18,79
52,145,36,60,13,13,45
104,185,39,43,11,14,39
143,97,1,18,19,13,47
190,94,4,97,20,12,4
127,224,30,79,12,18,14
187,17,40,56,11,10,46
12,23,41,88,3,18,20
173,6,21,80,13,14,77
89,98,6,76,13,10,81
116,40,11,55,7,9,16
112,42,25,29,2,17,29
173,204,10,59,12,19,56
133,33,11,96,3,9,43
229,209,18,12,12,16,97
96,92,34,44,2,2,80
61,240,15,21,6,18,9
149,245,7,23,12,17,54
50,219,16,42,2,8,12
241,98,2,67,3,8,5
217,177,42,90,3,6,81
76,48,47,58,15,5,39
38,144,31,55,14,16,51
91,152,46,6,14,18,79
42,225,2,14,4,4,74
120,200,40,23,14,14,37
199,220,23,57,19,17,51
61,210,2,20,14,6,29
121,240,9,58,5,12,56
47,201,47,4,2,15,43
231,133,33,81,7,13,41
250,184,31,35,17,10,44
142,222,33,78,18,17,84
9,108,41,39,4,3,38
124,137,43,63,15,6,52
89,102,40,68,19,4,82
115,173,7,58,14,12,17
195,38,11,33,5,13,52
16,40,19,29,17,7,98
109,170,17,83,2,16,51
71,106,31,15,4,4,16
153,44,49,63,11,16,83
10,133,28,74,2,11,9
237,128,44,13,6,4,44
110,19,31,34,11,11,69
81,160,42,40,18,3,2
17,188,34,53,2,14,12
1,185,3,70,1,20,46
107,215,2,25,18,16,70
244,52,9,96,18,8,55
198,105,50,81,16,13,28
208,235,48,38,17,3,5
161,187,17,31,1,15,64
224,235,47,33,8,1,9
115,35,25,23,5,8,59
18,189,3,79,15,2,92
129,36,19,51,9,20,79
234,126,39,37,3,17,20
134,32,11,75,12,12,47
0,24,32,19,9,10,20
199,81,11,55,15,3,23
24,178,25,93,4,12,27
209,143,45,24,9,4,70
131,188,21,9,14,8,91
41,217,6,1,17,18,39
14,217,36,69,9,19,88
108,100,3,93,18,17,98
177,132,34,23,16,11,80
236,1,38,71,4,1,22
29,14,18,57,18,9,90
50,87,47,80,11,4,97
17,3,34,21,15,10,97
38,213,32,60,8,6,38
20,228,19,24,17,19,87
154,60,40,23,18,0,17
23,6,13,36,3,11,58
82,155,6,27,8,18,9
30,114,42,61,1,6,77
198,6,50,83,6,13,41
79,217,40,43,4,14,25
69,163,17,46,16,7,89
142,246,39,79,9,16,67
207,231,25,6,6,1,83
102,101,45,83,20,1,84
105,22,13,98,9,15,66
96,135,49,32,6,19,3
247,232,48,89,15,1,31
212,14,1,77,13,16,99
179,168,40,71,3,10,61
4,43,43,91,4,12,81
77,249,21,67,13,1,26
231,70,6,63,14,15,74
6,79,29,52,11,10,68
123,95,43,100,13,10,86
127,159,24,20,6,2,27
236,218,32,23,16,6,55
234,182,31,13,7,13,66
221,245,42,54,19,9,79
245,156,3,15,16,13,58
215,167,43,88,19,10,99
213,4,20,39,19,13,29
120,58,49,7,5,1,31
8,216,15,11,19,13,32
104,193,39,33,8,7,56
148,110,46,84,4,2,65
206,223,36,12,4,14,41
206,97,13,65,8,10,33
88,128,22,93,7,14,32
124,229,1,42,11,11,33
180,132,13,31,10,1,35
64,45,42,5,6,0,28
127,249,4,9,16,1,82
237,180,36,31,5,4,5
225,47,38,14,13,14,48
81,93,18,43,6,0,12
174,33,2,35,20,15,64
100,83,15,43,8,16,31
190,39,8,92,3,15,97
159,46,41,2,18,7,31
82,164,28,56,20,13,24
47,151,32,27,18,15,53
65,48,48,26,19,13,68
48,58,18,20,18,2,73
171,245,44,19,9,4,94
218,91,10,12,10,1,80
134,95,1,33,11,16,26
87,54,50,88,3,18,82
10,124,26,55,17,7,7
13,110,23,72,12,7,73
153,193,49,44,2,6,4
67,140,12,73,8,19,82
138,148,40,16,3,7,47
191,242,18,88,14,7,9
177,139,11,78,20,7,49
10,174,7,72,16,15,64
246,116,4,62,2,17,2
247,182,4,13,11,15,82
128,83,18,83,12,3,70
24,185,47,62,8,0,66
184,206,49,50,14,8,88
127,234,21,97,12,9,30
139,96,1,72,13,13,27
225,87,27,56,14,12,76
112,173,25,12,12,3,4
237,54,4,64,13,3,89
112,221,19,77,6,10,23
149,87,24,71,16,4,73
129,201,6,66,11,15,83
1,202,34,65,2,6,47
187,86,37,12,19,16,38
239,244,6,17,12,15,68
144,203,42,85,13,12,22
166,17,29,93,17,10,8
55,159,11,64,16,1,20
178,95,16,63,1,14,34
15,149,41,49,8,17,20
165,70,40,29,19,3,11
112,112,49,66,10,9,13
33,70,13,78,3,5,51
167,230,24,52,14,4,2
107,250,21,67,9,11,84
28,103,16,35,14,6,23
238,105,36,48,7,10,29
229,208,24,75,2,7,98
186,180,39,91,13,15,32
152,28,23,77,12,4,32
130,139,17,24,18,3,6
181,71,15,46,15,19,8
204,236,42,69,9,8,3
116,240,7,81,3,12,22
199,146,34,68,19,4,78
80,10,12,8,15,15,1
78,150,9,48,9,19,6
16,231,6,52,15,4,91
36,127,8,78,4,11,53
229,88,8,46,10,13,1
194,249,45,13,17,10,59
111,64,29,34,18,3,38
212,206,19,68,13,9,16
214,197,30,53,12,9,34
103,177,14,88,16,17,25
190,176,14,6,18,12,50
199,47,36,90,19,6,89
219,246,49,84,11,3,56
69,106,2,64,15,18,19
209,186,43,58,17,14,11
38,154,14,31,8,4,16
244,150,10,86,1,0,52
165,72,48,73,19,10,16
46,32,9,9,18,18,21
247,170,8,1,18,15,12
113,32,2,84,1,10,81
101,195,14,82,3,12,8
235,136,14,97,2,5,35
196,192,10,49,4,4,1
126,119,36,53,14,13,5
20,124,33,42,16,7,34
222,250,33,32,13,9,46
8,27,4,28,4,11,89
213,250,43,76,6,9,2
238,61,26,17,12,7,9
142,107,45,39,16,17,56
4,147,36,90,18,7,87
96,120,37,90,17,6,37
146,238,2,66,19,4,89
76,145,34,87,11,9,82
117,246,21,92,6,19,54
138,202,8,71,5,15,37
28,185,10,87,5,2,49
168,245,31,54,1,7,71
197,78,45,94,11,1,44
187,20,48,6,2,1,31
127,187,14,98,10,11,11
209,12,24,51,13,4,25
64,152,11,65,15,1,4
199,56,35,46,15,18,76
185,17,29,58,7,9,9
236,183,40,96,8,6,55
101,92,14,25,8,5,41
30,47,46,32,18,2,71
94,128,32,56,10,18,68
220,181,34,9,11,14,96
70,138,48,17,7,1,92
88,193,45,44,3,14,17
68,15,14,41,19,5,63
20,124,5,57,19,19,69
149,131,26,40,9,20,80
123,54,42,93,6,16,60
217,191,36,17,18,1,75
68,73,20,82,9,8,90
26,97,28,2,7,12,83
138,151,44,76,9,4,66
222,57,37,68,8,9,4
44,190,21,48,5,6,71
67,72,42,30,2,2,49
248,36,21,61,11,0,51
11,185,32,81,3,3,59
72,90,3,87,19,1,39
211,212,23,76,10,9,28
145,30,24,71,2,11,98
32,198,27,25,18,14,57
98,129,16,91,5,11,72
27,32,7,36,15,8,5
88,17,37,6,2,13,80
110,205,37,85,5,19,98
1,58,29,47,19,6,8
57,54,46,3,8,8,36
194,171,38,67,16,7,43
76,31,35,38,17,9,73
148,32,29,88,2,12,30
162,7,35,1,3,2,92
83,108,23,6,14,13,63
174,58,42,51,4,15,59
238,155,13,52,12,2,40
202,233,19,61,2,1,53
137,182,32,66,5,5,95
206,210,10,71,19,16,95
140,41,30,59,2,13,72
29,52,45,79,19,1,53
43,49,5,0,8,2,92
238,182,2,99,11,12,82
178,188,27,32,5,5,99
36,241,18,14,14,17,37
229,211,36,60,11,19,85
182,94,37,43,15,13,75
30,201,5,17,9,15,66
246,45,19,73,1,9,9
82,162,5,66,1,1,44
123,181,16,57,12,8,31
138,179,44,22,8,15,56
104,114,26,34,16,17,84
50,210,48,32,17,17,37
106,66,36,62,18,18,99
203,205,36,60,16,11,69
159,163,26,100,17,4,44
230,215,48,33,4,11,71
111,57,10,53,3,5,43
92,5,49,94,5,5,16
128,79,47,40,20,8,18
229,70,43,57,5,15,50
85,127,38,70,8,9,8
112,117,33,51,19,19,97
147,58,20,21,3,14,86
152,97,45,82,18,2,29
86,131,16,60,17,13,13
29,118,35,79,5,7,4
70,2,17,14,14,11,34
41,0,8,29,2,19,90
211,179,26,9,5,8,63
174,49,27,91,12,19,61
192,171,22,29,1,12,97
33,174,45,47,18,3,38
150,222,40,88,18,14,80
65,24,16,57,9,11,53
10,25,23,53,20,8,96
119,239,18,0,8,12,26
168,34,31,89,9,14,58
